attempt_exact_match_rate,attempt_score_cv,attempt_score_mean,attempt_score_stddev,attempts,case_id,difficulty,estimated_cost_usd_total,failure_families_case_json,failure_family_primary_case,language,model,pass,prompt_sensitive_failure,prompt_sensitive_failure_rate,repairability_class,stable_failure,stable_failure_rate,stable_success,wall_s_total
0.0,0.0,0.39999999999999997,0.0,3,pass3.query4,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",aggregation_numeric,sql,llama3-70b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,136.8596343389945
0.0,0.0,0.8233333333333336,0.0,3,pass3.query5,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit"", ""outer_join_coverage""]",outer_join_coverage,sql,llama3-70b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,208.11664154203027
0.0,0.0,0.7100000000000001,0.0,3,pass3.query6,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit"", ""ranking_and_priority""]",ranking_and_priority,sql,llama3-70b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,251.05022985499818
0.0,0.0,0.0,0.0,3,pass3.query7,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",orphan_key_audit,sql,llama3-70b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,145.95317905099364
0.0,0.1928473039599675,0.5499999999999999,0.10606601717798211,3,pass3.query8,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",decision_support,sql,llama3-70b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,162.6485227930243
0.0,0.11030077923801301,0.7479166666666667,0.08249579113843057,3,pass3.query9,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""failure_family_audit"", ""join_key_integrity"", ""orphan_key_audit""]",failure_family_audit,sql,llama3-70b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,192.358017955994
0.0,0.0,0.8874999999999998,0.0,3,pass4.query1,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",audit_reconciliation,python,llama3-70b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,147.38293938498828
0.0,0.0,1.0,0.0,3,pass4.query10,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",repairability_review,python,llama3-70b-sqlbench:latest,4,False,0.0,human_repairable,True,1.0,False,315.05516213702504
0.0,0.0,0.525,0.0,3,pass4.query2,extra_hard,0.0,"[""aggregation_numeric"", ""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",aggregation_numeric,python,llama3-70b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,240.63867215497885
0.0,0.0,0.2775,0.0,3,pass4.query3,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,llama3-70b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,267.9057036509621
0.0,0.0,0.2333333333333333,0.0,3,pass4.query4,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,llama3-70b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,125.99344902101438
0.0,0.0,0.6880000000000001,0.0,3,pass4.query5,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",expression_mapping,python,llama3-70b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,222.22363650400075
0.0,0.0,0.56,0.0,3,pass4.query6,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,llama3-70b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,180.98774028901244
0.0,0.0,0.0,0.0,3,pass4.query7,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""orphan_key_audit"", ""presentation_table"", ""repairability_review""]",orphan_key_audit,python,llama3-70b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,153.07430181201198
0.0,0.0,0.5476190476190476,0.0,3,pass4.query8,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",presentation_table,python,llama3-70b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,726.3625754670356
0.0,0.0,0.325,0.0,3,pass4.query9,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,llama3-70b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,190.90497505498934
0.0,0.0,0.6999999999999998,0.0,3,pass5.query1,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",expression_transform,python,llama3-70b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,310.8329232639808
0.0,0.0,0.54,0.0,3,pass5.query10,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,llama3-70b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,287.9150796390022
0.0,0.0,0.5744444444444444,0.0,3,pass5.query2,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",expression_transform,python,llama3-70b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,346.1506991419883
0.0,0.0,0.33749999999999997,0.0,3,pass5.query3,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,llama3-70b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,167.431398753979
0.0,0.12856486930664499,0.6416666666666666,0.08249579113843052,3,pass5.query4,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,llama3-70b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,160.33853690096294
0.0,0.0,0.33749999999999997,0.0,3,pass5.query5,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",decision_support,python,llama3-70b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,267.7500864439935
0.0,0.10878565864408417,0.6066666666666667,0.0659966329107444,3,pass5.query6,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,llama3-70b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,234.30524051899556
0.0,0.0,0.8000000000000002,0.0,3,pass5.query7,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""repeatability_probe"", ""statistical_summary""]",repeatability_probe,python,llama3-70b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,164.1708912739996
0.0,0.11566058874426795,0.7173333333333334,0.08296719565922155,3,pass5.query8,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",decision_support,python,llama3-70b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,293.370364471979
0.0,0.0,0.24999999999999997,0.0,3,pass5.query9,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",ranking_and_priority,python,llama3-70b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,311.6770616740105
0.0,0.013216949181056975,0.8916666666666666,0.011785113019775802,3,pass1.query1,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",inner_join_accuracy,sql,mixtral-8x22b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,568.7748270649754
0.0,0.0,1.0,0.0,3,pass1.query10,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""join_key_integrity"", ""outer_join_coverage"", ""sorting_presentation""]",join_key_integrity,sql,mixtral-8x22b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,192.83011184097268
0.0,0.016444343748524375,0.7166666666666667,0.011785113019775802,3,pass1.query2,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",sorting_presentation,sql,mixtral-8x22b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,239.38180297700455
0.6666666666666666,0.0,1.0,0.0,3,pass1.query3,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",outer_join_coverage,sql,mixtral-8x22b-sqlbench:latest,1,True,1.0,strict,False,0.0,False,287.4881270369806
0.0,0.03520863640762895,0.8033333333333333,0.028284271247461926,3,pass1.query4,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",outer_join_coverage,sql,mixtral-8x22b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,176.4480334649852
0.0,0.0,0.8000000000000002,0.0,3,pass1.query5,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""snowflake_traversal"", ""sorting_presentation""]",snowflake_traversal,sql,mixtral-8x22b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,230.63581436002278
0.0,0.0,0.6375,0.0,3,pass1.query6,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,mixtral-8x22b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,99.0478012660169
0.0,0.09801480135259079,0.561111111111111,0.054997194092287045,3,pass1.query7,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,mixtral-8x22b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,85.5894081320148
0.0,0.0,0.8500000000000001,0.0,3,pass1.query8,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,mixtral-8x22b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,90.08696250600042
0.0,0.0,0.7666666666666666,0.0,3,pass1.query9,easy,0.0,"[""aggregation_numeric"", ""decision_support"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",decision_support,sql,mixtral-8x22b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,100.00356228896999
0.0,0.0,0.7444444444444445,0.0,3,pass2.query1,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",snowflake_traversal,sql,mixtral-8x22b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,269.8759798949759
0.0,0.08318903308077029,0.7933333333333334,0.06599663291074444,3,pass2.query10,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",decision_support,sql,mixtral-8x22b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,173.77141898698756
0.0,0.0,1.0,0.0,3,pass2.query2,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,mixtral-8x22b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,280.5586199379759
0.0,0.0,0.77,0.0,3,pass2.query3,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,mixtral-8x22b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,213.70482396299485
0.0,0.0024404030411959163,0.6438888888888888,0.001571348402636704,3,pass2.query4,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,mixtral-8x22b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,180.05579566999222
0.0,0.20203050891044216,0.4666666666666666,0.09428090415820634,3,pass2.query5,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,mixtral-8x22b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,129.24069948401302
0.6666666666666666,0.03626188621469473,0.975,0.035355339059327355,3,pass2.query6,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",snowflake_traversal,sql,mixtral-8x22b-sqlbench:latest,2,True,1.0,strict,False,0.0,False,86.74326294299681
0.0,0.09711337767368894,0.7766666666666667,0.07542472332656508,3,pass2.query7,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,mixtral-8x22b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,142.8667267880228
0.0,0.2753994831989712,0.5277777777777778,0.14534972724390147,3,pass2.query8,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,mixtral-8x22b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,122.01516527702915
0.0,0.004364856673991087,0.30857142857142855,0.001346870059402964,3,pass2.query9,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",decision_support,sql,mixtral-8x22b-sqlbench:latest,2,False,0.0,human_repairable,True,1.0,False,215.2668938029965
1.0,0.0,1.0,0.0,3,pass3.query1,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",join_key_integrity,sql,mixtral-8x22b-sqlbench:latest,3,False,0.0,strict,False,0.0,True,236.39827236396377
0.0,0.19257376168484705,0.6527777777777778,0.12570787221094182,3,pass3.query10,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",decision_support,sql,mixtral-8x22b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,159.6386199760018
0.0,0.32521514172892735,0.4366666666666667,0.14201061188829828,3,pass3.query2,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",aggregation_numeric,sql,mixtral-8x22b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,253.2027029620367
0.0,0.08534047359147987,0.7733333333333334,0.06599663291074444,3,pass3.query3,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",orphan_key_audit,sql,mixtral-8x22b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,179.4052052090119
0.0,0.05656854249492379,0.4166666666666667,0.02357022603955158,3,pass3.query4,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",aggregation_numeric,sql,mixtral-8x22b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,146.79678398900433
0.0,0.0,0.8033333333333333,0.0,3,pass3.query5,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit"", ""outer_join_coverage""]",outer_join_coverage,sql,mixtral-8x22b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,197.17682656101533
0.0,0.0,0.875,0.0,3,pass3.query6,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit"", ""ranking_and_priority""]",ranking_and_priority,sql,mixtral-8x22b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,163.83452305698302
0.0,0.0,0.0,0.0,3,pass3.query7,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",orphan_key_audit,sql,mixtral-8x22b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,102.5503542489896
0.0,0.0,0.34,0.0,3,pass3.query8,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",decision_support,sql,mixtral-8x22b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,164.8558345150086
0.0,0.0,0.8874999999999998,0.0,3,pass3.query9,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""failure_family_audit"", ""join_key_integrity"", ""orphan_key_audit""]",failure_family_audit,sql,mixtral-8x22b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,120.62299553197226
0.0,0.021427478217774215,0.8250000000000001,0.01767766952966373,3,pass4.query1,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",audit_reconciliation,python,mixtral-8x22b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,167.59573533097864
0.0,0.0,1.0,0.0,3,pass4.query10,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",repairability_review,python,mixtral-8x22b-sqlbench:latest,4,False,0.0,human_repairable,True,1.0,False,282.9339109470602
0.0,0.12456803399141247,0.32166666666666666,0.040069384267237676,3,pass4.query2,extra_hard,0.0,"[""aggregation_numeric"", ""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",aggregation_numeric,python,mixtral-8x22b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,226.0085618539888
0.0,0.0,0.2839285714285714,0.0,3,pass4.query3,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,mixtral-8x22b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,319.0085401510005
0.0,0.0,0.4333333333333333,0.0,3,pass4.query4,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,mixtral-8x22b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,118.9391109959688
0.0,0.0,0.5,0.0,3,pass4.query5,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",expression_mapping,python,mixtral-8x22b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,171.7336084790004
0.0,0.044753593745984054,0.5266666666666667,0.023570226039551605,3,pass4.query6,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,mixtral-8x22b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,159.01143385097384
0.0,0.0,0.0,0.0,3,pass4.query7,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""orphan_key_audit"", ""presentation_table"", ""repairability_review""]",orphan_key_audit,python,mixtral-8x22b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,188.6740067639621
0.0,0.007727942963787378,0.6535714285714286,0.005050762722761036,3,pass4.query8,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",presentation_table,python,mixtral-8x22b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,491.8983503979689
0.0,0.14106868452599458,0.5569444444444445,0.07856742013183865,3,pass4.query9,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,mixtral-8x22b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,151.54992985803983
0.0,0.01251516426878846,0.5650000000000001,0.007071067811865481,3,pass5.query1,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",expression_transform,python,mixtral-8x22b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,274.3123221360147
0.0,0.0,0.4400000000000001,0.0,3,pass5.query10,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,mixtral-8x22b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,211.24422466699616
0.0,0.015512397393489174,0.6077777777777778,0.009428090415820642,3,pass5.query2,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",expression_transform,python,mixtral-8x22b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,373.5042900510016
0.0,0.13746343082952442,0.4615277777777778,0.06344319175645968,3,pass5.query3,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,mixtral-8x22b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,312.1300253769732
0.0,0.0,0.6999999999999998,0.0,3,pass5.query4,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,mixtral-8x22b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,166.14123980500153
0.0,0.29772917102591473,0.23749999999999996,0.07071067811865474,3,pass5.query5,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",decision_support,python,mixtral-8x22b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,298.9132229749812
0.0,0.07071067811865477,0.5333333333333333,0.03771236166328254,3,pass5.query6,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,mixtral-8x22b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,229.5984054429573
0.0,0.0,0.8000000000000002,0.0,3,pass5.query7,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""repeatability_probe"", ""statistical_summary""]",repeatability_probe,python,mixtral-8x22b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,175.1147470069991
0.0,0.04285495643554829,0.66,0.028284271247461874,3,pass5.query8,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",decision_support,python,mixtral-8x22b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,370.7162911769992
0.0,0.050507627227610534,0.2333333333333333,0.01178511301977579,3,pass5.query9,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",ranking_and_priority,python,mixtral-8x22b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,405.1455734219926
0.0,0.0,0.9,0.0,3,pass1.query1,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",inner_join_accuracy,sql,phi4-mini-sqlbench:latest,1,False,0.0,strict,True,1.0,False,28.275283537019277
0.0,0.05439282932204215,0.9629629629629629,0.052378280087892436,3,pass1.query10,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""join_key_integrity"", ""outer_join_coverage"", ""sorting_presentation""]",join_key_integrity,sql,phi4-mini-sqlbench:latest,1,False,0.0,strict,True,1.0,False,16.18870948901167
0.0,0.01428498547851606,0.61875,0.008838834764831813,3,pass1.query2,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",sorting_presentation,sql,phi4-mini-sqlbench:latest,1,False,0.0,strict,True,1.0,False,16.465816489013378
0.0,0.0,0.9333333333333332,0.0,3,pass1.query3,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",outer_join_coverage,sql,phi4-mini-sqlbench:latest,1,False,0.0,strict,True,1.0,False,21.910048032994382
0.0,0.210389165529096,0.540952380952381,0.11381052001954908,3,pass1.query4,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",outer_join_coverage,sql,phi4-mini-sqlbench:latest,1,False,0.0,strict,True,1.0,False,15.334015835018363
0.0,0.05439282932204213,0.7428571428571429,0.04040610178208844,3,pass1.query5,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""snowflake_traversal"", ""sorting_presentation""]",snowflake_traversal,sql,phi4-mini-sqlbench:latest,1,False,0.0,strict,True,1.0,False,14.871739090973279
0.0,0.0,0.5791666666666666,0.0,3,pass1.query6,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,phi4-mini-sqlbench:latest,1,False,0.0,strict,True,1.0,False,9.653411190025508
0.0,0.0,0.5,0.0,3,pass1.query7,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,phi4-mini-sqlbench:latest,1,False,0.0,strict,True,1.0,False,6.433170211996185
0.0,0.2242045891567102,0.45555555555555555,0.1021376461713902,3,pass1.query8,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,phi4-mini-sqlbench:latest,1,False,0.0,strict,True,1.0,False,5.257798723963788
0.0,0.11646464631307837,0.7083333333333334,0.08249579113843052,3,pass1.query9,easy,0.0,"[""aggregation_numeric"", ""decision_support"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",decision_support,sql,phi4-mini-sqlbench:latest,1,False,0.0,strict,True,1.0,False,8.364938293991145
0.0,0.03351216972448094,0.7814814814814816,0.026189140043946218,3,pass2.query1,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",snowflake_traversal,sql,phi4-mini-sqlbench:latest,2,False,0.0,strict,True,1.0,False,24.37969930996769
0.0,0.05465559661345299,0.6900000000000001,0.03771236166328257,3,pass2.query10,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",decision_support,sql,phi4-mini-sqlbench:latest,2,False,0.0,strict,True,1.0,False,14.656476220989134
0.0,0.0,1.0,0.0,3,pass2.query2,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,phi4-mini-sqlbench:latest,2,False,0.0,strict,True,1.0,False,25.364906016009627
0.0,0.0491900369521077,0.3833333333333333,0.018856180831641284,3,pass2.query3,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,phi4-mini-sqlbench:latest,2,False,0.0,strict,True,1.0,False,16.5017205439799
0.0,0.04048321266335196,0.2507177033492823,0.010149858103156184,3,pass2.query4,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,phi4-mini-sqlbench:latest,2,False,0.0,strict,True,1.0,False,31.73263591801515
0.0,0.1584894509556055,0.38666666666666666,0.061282587702834124,3,pass2.query5,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,phi4-mini-sqlbench:latest,2,False,0.0,strict,True,1.0,False,8.678863148001255
0.0,0.25524830150148536,0.5694444444444444,0.14534972724390138,3,pass2.query6,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",snowflake_traversal,sql,phi4-mini-sqlbench:latest,2,False,0.0,strict,True,1.0,False,6.258820078044664
0.0,0.0,0.71,0.0,3,pass2.query7,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,phi4-mini-sqlbench:latest,2,False,0.0,strict,True,1.0,False,11.06012973099132
0.0,0.0,0.3333333333333333,0.0,3,pass2.query8,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,phi4-mini-sqlbench:latest,2,False,0.0,strict,True,1.0,False,6.335203027003445
0.0,0.41594516540385146,0.18888888888888888,0.07856742013183861,3,pass2.query9,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",decision_support,sql,phi4-mini-sqlbench:latest,2,False,0.0,human_repairable,True,1.0,False,15.761193145008292
